module_id,module_code,module_title,m2_top_staff_id,m3_top_staff_id,top_rank_changed,staff_id,full_name,m2_rank,m3_rank,rank_changed,semantic_score,m3_kg_score,graph_support_score,shared_topic_count,graph_explanation
module_7d0b5245fc4ad136,MB5605,MB5605 - Digital Transformation Strategy,lalnunpuia-samuel1,lalnunpuia-samuel1,False,syedsardar-muhammad,Dr Syed Muhammad,3,2,True,0.409334,0.405467,0.39,1,Shared topic evidence: digital transformation; Same college match
module_7d1cc4b198e721e6,,Introduction to Mechanics,mohammed-elsouri,mohammed-elsouri,False,damon-daylamani-zad,Dr Damon Daylamani-Zad,3,3,False,0.147965,0.158372,0.2,0,Same department match
module_7d1cc4b198e721e6,,Introduction to Mechanics,mohammed-elsouri,mohammed-elsouri,False,fabrizio-ceschin,Dr Fabrizio Ceschin,2,2,False,0.167625,0.1741,0.2,0,Same department match
module_7d1cc4b198e721e6,,Introduction to Mechanics,mohammed-elsouri,mohammed-elsouri,False,harry-agius,Dr Harry Agius,5,5,False,0.135751,0.148601,0.2,0,Same department match
module_7d1cc4b198e721e6,,Introduction to Mechanics,mohammed-elsouri,mohammed-elsouri,False,liang-li,Dr Liang Li,4,4,False,0.142229,0.153783,0.2,0,Same department match
module_7d1cc4b198e721e6,,Introduction to Mechanics,mohammed-elsouri,mohammed-elsouri,False,mohammed-elsouri,Dr Mohammed Elsouri,1,1,False,0.224962,0.21997,0.2,0,Same department match
module_7d24dbebd689af22,CY2612,CY2612 - Youth Crime and Youth Justice,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,1,1,False,0.515384,0.422307,0.05,0,Same college match
module_7d24dbebd689af22,CY2612,CY2612 - Youth Crime and Youth Justice,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,ebony-reid,Dr Ebony Reid,2,2,False,0.424483,0.349586,0.05,0,Same college match
module_7d24dbebd689af22,CY2612,CY2612 - Youth Crime and Youth Justice,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,magali-peyrefitte,Dr Magali Peyrefitte,4,4,False,0.3502,0.29016,0.05,0,Same college match
module_7d24dbebd689af22,CY2612,CY2612 - Youth Crime and Youth Justice,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,matthew-cracknell,Dr Matthew Cracknell,3,3,False,0.410752,0.338602,0.05,0,Same college match
module_7d24dbebd689af22,CY2612,CY2612 - Youth Crime and Youth Justice,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,rachel-stuart,Dr Rachel Stuart,5,5,False,0.342421,0.283937,0.05,0,Same college match
module_7d2572b0b4390a60,,Computer Based Design,mohammed-elsouri,mohammed-elsouri,False,busayawan-lam,Dr Busayawan Lam,2,2,False,0.274982,0.259986,0.2,0,Same department match
module_7d2572b0b4390a60,,Computer Based Design,mohammed-elsouri,mohammed-elsouri,False,damon-daylamani-zad,Dr Damon Daylamani-Zad,5,5,False,0.242292,0.233834,0.2,0,Same department match
module_7d2572b0b4390a60,,Computer Based Design,mohammed-elsouri,mohammed-elsouri,False,federico-colecchia,Dr Federico Colecchia,3,3,False,0.270862,0.25669,0.2,0,Same department match
module_7d2572b0b4390a60,,Computer Based Design,mohammed-elsouri,mohammed-elsouri,False,mohammed-elsouri,Dr Mohammed Elsouri,1,1,False,0.400874,0.360699,0.2,0,Same department match
module_7d2572b0b4390a60,,Computer Based Design,mohammed-elsouri,mohammed-elsouri,False,vanja-garaj,Professor Vanja Garaj,4,4,False,0.268032,0.254426,0.2,0,Same department match
module_7d26b346b2340601,,Flight Testing and Analysis,alvin-gatto,alvin-gatto,False,ali-badiei,Dr Ali Badiei,5,5,False,0.178373,0.152698,0.05,0,Same college match
module_7d26b346b2340601,,Flight Testing and Analysis,alvin-gatto,alvin-gatto,False,alvin-gatto,Dr Alvin Gatto,1,1,False,0.412688,0.34015,0.05,0,Same college match
module_7d26b346b2340601,,Flight Testing and Analysis,alvin-gatto,alvin-gatto,False,james-tyacke,Dr James Tyacke,2,2,False,0.263831,0.221065,0.05,0,Same college match
module_7d26b346b2340601,,Flight Testing and Analysis,alvin-gatto,alvin-gatto,False,mayo-adetoro,Dr Mayo Adetoro,4,4,False,0.201437,0.17115,0.05,0,Same college match
module_7d26b346b2340601,,Flight Testing and Analysis,alvin-gatto,alvin-gatto,False,tze-pei-chong,Professor Tze Pei Chong,3,3,False,0.232153,0.195722,0.05,0,Same college match
module_7d47436af69de0f1,EN2616,EN2616 - Literature and Revolution: Romanticism,inge-dornan,inge-dornan,False,ellie-reed,Dr Ellie Reed,2,2,False,0.416269,0.343015,0.05,0,Same college match
module_7d47436af69de0f1,EN2616,EN2616 - Literature and Revolution: Romanticism,inge-dornan,inge-dornan,False,emily-horton,Dr Emily Horton,4,4,False,0.401412,0.33113,0.05,0,Same college match
module_7d47436af69de0f1,EN2616,EN2616 - Literature and Revolution: Romanticism,inge-dornan,inge-dornan,False,inge-dornan,Dr Inge Dornan,1,1,False,0.449057,0.369246,0.05,0,Same college match
module_7d47436af69de0f1,EN2616,EN2616 - Literature and Revolution: Romanticism,inge-dornan,inge-dornan,False,jago-morrison,Professor Jago Morrison,3,3,False,0.405579,0.334463,0.05,0,Same college match
module_7d47436af69de0f1,EN2616,EN2616 - Literature and Revolution: Romanticism,inge-dornan,inge-dornan,False,jessica-cox,Dr Jessica Cox,5,5,False,0.373069,0.308455,0.05,0,Same college match
module_7d5b756549691ae6,,OT2603 - Professionalism and the Developing Occupational Therapist 2: Working with Others,tai-frater,tai-frater,False,ann-gallagher,Professor Ann Gallagher,3,3,False,0.403997,0.363198,0.2,0,Same department match
module_7d5b756549691ae6,,OT2603 - Professionalism and the Developing Occupational Therapist 2: Working with Others,tai-frater,tai-frater,False,carolyn-dunford,Dr Carolyn Dunford,2,2,False,0.463824,0.411059,0.2,0,Same department match
module_7d5b756549691ae6,,OT2603 - Professionalism and the Developing Occupational Therapist 2: Working with Others,tai-frater,tai-frater,False,mdjahangir-alam,Mr Md Jahangir Alam,4,4,False,0.401004,0.360803,0.2,0,Same department match
module_7d5b756549691ae6,,OT2603 - Professionalism and the Developing Occupational Therapist 2: Working with Others,tai-frater,tai-frater,False,panagiota-nikopoulou-smyrni,Dr Panagiota Smyrni,5,5,False,0.393063,0.35445,0.2,0,Same department match
module_7d5b756549691ae6,,OT2603 - Professionalism and the Developing Occupational Therapist 2: Working with Others,tai-frater,tai-frater,False,tai-frater,Ms Tai Frater,1,1,False,0.500592,0.440474,0.2,0,Same department match
module_7d5ec5a4c73eaaae,ED55019,ED55019 - Education Studies I,paula-zwozdiak-myers,paula-zwozdiak-myers,False,giannis-efthymiou,Dr Giannis Stefanos Efthymiou,3,3,False,0.436241,0.358993,0.05,0,Same college match
module_7d5ec5a4c73eaaae,ED55019,ED55019 - Education Studies I,paula-zwozdiak-myers,paula-zwozdiak-myers,False,gwen-ineson,Dr Gwen Ineson,4,4,False,0.413428,0.340742,0.05,0,Same college match
module_7d5ec5a4c73eaaae,ED55019,ED55019 - Education Studies I,paula-zwozdiak-myers,paula-zwozdiak-myers,False,lewis-fogarty1,Dr Lewis Fogarty,2,2,False,0.436601,0.359281,0.05,0,Same college match
module_7d5ec5a4c73eaaae,ED55019,ED55019 - Education Studies I,paula-zwozdiak-myers,paula-zwozdiak-myers,False,paula-zwozdiak-myers,Dr Paula Zwozdiak-Myers,1,1,False,0.479696,0.393757,0.05,0,Same college match
module_7d5ec5a4c73eaaae,ED55019,ED55019 - Education Studies I,paula-zwozdiak-myers,paula-zwozdiak-myers,False,saima-salehjee,Dr Saima Salehjee,5,5,False,0.405546,0.334437,0.05,0,Same college match
module_7d9e0f616537ab93,EN2618,EN2618 - Contemporary Fiction: Britain and Ireland,emily-horton,emily-horton,False,ellie-reed,Dr Ellie Reed,3,3,False,0.433035,0.356428,0.05,0,Same college match
module_7d9e0f616537ab93,EN2618,EN2618 - Contemporary Fiction: Britain and Ireland,emily-horton,emily-horton,False,emily-horton,Dr Emily Horton,1,1,False,0.468789,0.385031,0.05,0,Same college match
module_7d9e0f616537ab93,EN2618,EN2618 - Contemporary Fiction: Britain and Ireland,emily-horton,emily-horton,False,jago-morrison,Professor Jago Morrison,2,2,False,0.45828,0.376624,0.05,0,Same college match
module_7d9e0f616537ab93,EN2618,EN2618 - Contemporary Fiction: Britain and Ireland,emily-horton,emily-horton,False,peter-wilkin,Dr Peter Wilkin,4,4,False,0.396503,0.327202,0.05,0,Same college match
module_7d9e0f616537ab93,EN2618,EN2618 - Contemporary Fiction: Britain and Ireland,emily-horton,emily-horton,False,sarita-malik,Professor Sarita Malik,5,5,False,0.380535,0.314428,0.05,0,Same college match
module_7e031bb1c835a93a,SO3617,"SO3617 - Lawyers, Guns and Money: Making the modern world-system",anna-tuckett,anna-tuckett,False,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,2,2,False,0.313054,0.260443,0.05,0,Same college match
module_7e031bb1c835a93a,SO3617,"SO3617 - Lawyers, Guns and Money: Making the modern world-system",anna-tuckett,anna-tuckett,False,anna-tuckett,Dr Anna Tuckett,1,1,False,0.335071,0.278057,0.05,0,Same college match
module_7e031bb1c835a93a,SO3617,"SO3617 - Lawyers, Guns and Money: Making the modern world-system",anna-tuckett,anna-tuckett,False,kristian-gustafson,Dr Kristian Gustafson,4,4,False,0.295482,0.246386,0.05,0,Same college match
module_7e031bb1c835a93a,SO3617,"SO3617 - Lawyers, Guns and Money: Making the modern world-system",anna-tuckett,anna-tuckett,False,matthew-cracknell,Dr Matthew Cracknell,3,3,False,0.308525,0.25682,0.05,0,Same college match
module_7e031bb1c835a93a,SO3617,"SO3617 - Lawyers, Guns and Money: Making the modern world-system",anna-tuckett,anna-tuckett,False,sarita-malik,Professor Sarita Malik,5,5,False,0.279462,0.23357,0.05,0,Same college match
module_7e274b4af02d603a,LX5663,LX5663 - Comparative Corporate Law,luke-heslop,luke-heslop,False,anna-tuckett,Dr Anna Tuckett,5,5,False,0.141782,0.123426,0.05,0,Same college match
module_7e274b4af02d603a,LX5663,LX5663 - Comparative Corporate Law,luke-heslop,luke-heslop,False,ayushman-bhagat,Dr Ayushman Bhagat,3,3,False,0.151153,0.130922,0.05,0,Same college match
module_7e274b4af02d603a,LX5663,LX5663 - Comparative Corporate Law,luke-heslop,luke-heslop,False,luke-heslop,Dr Luke Heslop,1,1,False,0.15371,0.132968,0.05,0,Same college match
module_7e274b4af02d603a,LX5663,LX5663 - Comparative Corporate Law,luke-heslop,luke-heslop,False,peter-thomas,Professor Peter D. Thomas,2,2,False,0.153041,0.132433,0.05,0,Same college match
module_7e274b4af02d603a,LX5663,LX5663 - Comparative Corporate Law,luke-heslop,luke-heslop,False,philip-davies,Professor Philip Davies,4,4,False,0.145944,0.126755,0.05,0,Same college match
module_7e407abbe9fca189,,Nursing Practice Module for Year 1,allison-wiseman,allison-wiseman,False,alex-harvey,Miss Alex Harvey,5,5,False,0.354248,0.323398,0.2,0,Same department match
module_7e407abbe9fca189,,Nursing Practice Module for Year 1,allison-wiseman,allison-wiseman,False,allison-wiseman,Dr Allison Wiseman,1,1,False,0.406779,0.365423,0.2,0,Same department match
module_7e407abbe9fca189,,Nursing Practice Module for Year 1,allison-wiseman,allison-wiseman,False,ann-gallagher,Professor Ann Gallagher,4,4,False,0.354588,0.32367,0.2,0,Same department match
module_7e407abbe9fca189,,Nursing Practice Module for Year 1,allison-wiseman,allison-wiseman,False,carolyn-dunford,Dr Carolyn Dunford,2,2,False,0.363879,0.331103,0.2,0,Same department match
module_7e407abbe9fca189,,Nursing Practice Module for Year 1,allison-wiseman,allison-wiseman,False,mahsa-kheirollahzadeh,Dr Mahsa Kheirollahzadeh,3,3,False,0.358793,0.327034,0.2,0,Same department match
module_7e50179b3f92b2a1,NURSINGPRACTICEFORPART1,Nursing Practice for Part 1,allison-wiseman,allison-wiseman,False,alex-harvey,Miss Alex Harvey,5,5,False,0.351151,0.320921,0.2,0,Same department match
module_7e50179b3f92b2a1,NURSINGPRACTICEFORPART1,Nursing Practice for Part 1,allison-wiseman,allison-wiseman,False,allison-wiseman,Dr Allison Wiseman,1,1,False,0.464604,0.411683,0.2,0,Same department match
module_7e50179b3f92b2a1,NURSINGPRACTICEFORPART1,Nursing Practice for Part 1,allison-wiseman,allison-wiseman,False,ann-gallagher,Professor Ann Gallagher,3,3,False,0.43627,0.389016,0.2,0,Same department match
module_7e50179b3f92b2a1,NURSINGPRACTICEFORPART1,Nursing Practice for Part 1,allison-wiseman,allison-wiseman,False,joy-conway,Professor Joy Conway,4,4,False,0.368227,0.334582,0.2,0,Same department match
module_7e50179b3f92b2a1,NURSINGPRACTICEFORPART1,Nursing Practice for Part 1,allison-wiseman,allison-wiseman,False,mark-wareing,Dr Mark Wareing,2,2,False,0.442616,0.394093,0.2,0,Same department match
module_7e58484e8d72bfbb,SP5503,SP5503 - Professional Development,rebecca-hings,rebecca-hings,False,dan-bishop,Dr Daniel Bishop,4,4,False,0.363078,0.330462,0.2,0,Same department match
module_7e58484e8d72bfbb,SP5503,SP5503 - Professional Development,rebecca-hings,rebecca-hings,False,laura-hills,Dr Laura Hills,5,5,False,0.362275,0.32982,0.2,0,Same department match
module_7e58484e8d72bfbb,SP5503,SP5503 - Professional Development,rebecca-hings,rebecca-hings,False,louise-mansfield,Professor Louise Mansfield,2,2,False,0.397151,0.357721,0.2,0,Same department match
module_7e58484e8d72bfbb,SP5503,SP5503 - Professional Development,rebecca-hings,rebecca-hings,False,rebecca-hings,Dr Rebecca Hings,1,1,False,0.412366,0.369893,0.2,0,Same department match
module_7e58484e8d72bfbb,SP5503,SP5503 - Professional Development,rebecca-hings,rebecca-hings,False,sofia-barbosaboucas,Dr Sofia Barbosa Boucas,3,3,False,0.367244,0.333795,0.2,0,Same department match
module_7e62e1936475b123,,"Renewable Energy Technologies II - Wind, Tidal, Wave, Hydroelectricity",ali-badiei,ali-badiei,False,ali-badiei,Dr Ali Badiei,1,1,False,0.387666,0.400133,0.45,1,Shared topic evidence: energy; Same college match
module_7e62e1936475b123,,"Renewable Energy Technologies II - Wind, Tidal, Wave, Hydroelectricity",ali-badiei,ali-badiei,False,bertrand-delpech,Dr Bertrand Delpech,3,5,True,0.342305,0.283844,0.05,0,Same college match
module_7e62e1936475b123,,"Renewable Energy Technologies II - Wind, Tidal, Wave, Hydroelectricity",ali-badiei,ali-badiei,False,harjit-singh,Professor Harjit Singh,5,4,True,0.307729,0.336183,0.45,1,Shared topic evidence: energy; Same college match
module_7e62e1936475b123,,"Renewable Energy Technologies II - Wind, Tidal, Wave, Hydroelectricity",ali-badiei,ali-badiei,False,maria-kolokotroni,Professor Maria Kolokotroni,2,2,False,0.378947,0.393158,0.45,1,Shared topic evidence: energy; Same college match
module_7e62e1936475b123,,"Renewable Energy Technologies II - Wind, Tidal, Wave, Hydroelectricity",ali-badiei,ali-badiei,False,valentina-stojceska,Professor Valentina Stojceska,4,3,True,0.318157,0.344526,0.45,1,Shared topic evidence: energy; Same college match
module_7ef51480718ddf4c,,Design of Intelligent Systems,cigdem-sengul,cigdem-sengul,False,arthur-money,Dr Arthur Money,5,5,False,0.298961,0.249169,0.05,0,Same college match
module_7ef51480718ddf4c,,Design of Intelligent Systems,cigdem-sengul,cigdem-sengul,False,cigdem-sengul,Dr Cigdem Sengul,1,1,False,0.341176,0.282941,0.05,0,Same college match
module_7ef51480718ddf4c,,Design of Intelligent Systems,cigdem-sengul,cigdem-sengul,False,john-cosmas,Professor John Cosmas,3,3,False,0.307467,0.255974,0.05,0,Same college match
module_7ef51480718ddf4c,,Design of Intelligent Systems,cigdem-sengul,cigdem-sengul,False,rumyana-neykova,Dr Rumyana Neykova,2,2,False,0.316221,0.262977,0.05,0,Same college match
module_7ef51480718ddf4c,,Design of Intelligent Systems,cigdem-sengul,cigdem-sengul,False,stanislao-lauria,Dr stasha Lauria,4,4,False,0.307208,0.255766,0.05,0,Same college match
module_7f01ba7e9c681bea,SO3617,"SO3617 - Lawyers, Guns and Money: Making the Modern World System",peter-wilkin,peter-wilkin,False,anna-tuckett,Dr Anna Tuckett,3,3,False,0.368112,0.30449,0.05,0,Same college match
module_7f01ba7e9c681bea,SO3617,"SO3617 - Lawyers, Guns and Money: Making the Modern World System",peter-wilkin,peter-wilkin,False,gareth-dale,Dr Gareth Dale,4,4,False,0.34699,0.287592,0.05,0,Same college match
module_7f01ba7e9c681bea,SO3617,"SO3617 - Lawyers, Guns and Money: Making the Modern World System",peter-wilkin,peter-wilkin,False,katja-sarmiento-mirwaldt,Dr Katja Sarmiento-Mirwaldt,5,5,False,0.344745,0.285796,0.05,0,Same college match
module_7f01ba7e9c681bea,SO3617,"SO3617 - Lawyers, Guns and Money: Making the Modern World System",peter-wilkin,peter-wilkin,False,peter-thomas,Professor Peter D. Thomas,2,2,False,0.38164,0.315312,0.05,0,Same college match
module_7f01ba7e9c681bea,SO3617,"SO3617 - Lawyers, Guns and Money: Making the Modern World System",peter-wilkin,peter-wilkin,False,peter-wilkin,Dr Peter Wilkin,1,1,False,0.409943,0.337954,0.05,0,Same college match
module_7f140c32858b3efb,,Managing People and Organisations,susan-grant,susan-grant,False,eleni-iacovidou,Dr Eleni Iacovidou,2,2,False,0.254527,0.213622,0.05,0,Same college match
module_7f140c32858b3efb,,Managing People and Organisations,susan-grant,susan-grant,False,nuhu-braimah,Dr Nuhu Braimah,3,3,False,0.247703,0.208162,0.05,0,Same college match
module_7f140c32858b3efb,,Managing People and Organisations,susan-grant,susan-grant,False,ruoyu-jin,Dr Ruoyu Jin,4,4,False,0.232353,0.195882,0.05,0,Same college match
module_7f140c32858b3efb,,Managing People and Organisations,susan-grant,susan-grant,False,susan-grant,Dr Susan Grant,1,1,False,0.273304,0.228643,0.05,0,Same college match
module_7f140c32858b3efb,,Managing People and Organisations,susan-grant,susan-grant,False,theodoros-giakoumis,Dr Theodoros Giakoumis,5,5,False,0.17397,0.149176,0.05,0,Same college match
module_7f6fcecc83454f99,MA1632,MA1632 - Calculus 1,simon-shaw,simon-shaw,False,anne-sophie-kaloghiros,Dr Anne-Sophie Kaloghiros,4,4,False,0.156336,0.135069,0.05,0,Same college match
module_7f6fcecc83454f99,MA1632,MA1632 - Calculus 1,simon-shaw,simon-shaw,False,ilia-krasikov,Dr Ilia Krasikov,5,5,False,0.155596,0.134477,0.05,0,Same college match
module_7f6fcecc83454f99,MA1632,MA1632 - Calculus 1,simon-shaw,simon-shaw,False,matthias-maischak,Dr Matthias Maischak,3,3,False,0.203428,0.172742,0.05,0,Same college match
module_7f6fcecc83454f99,MA1632,MA1632 - Calculus 1,simon-shaw,simon-shaw,False,simon-shaw,Professor Simon Shaw,1,1,False,0.31393,0.261144,0.05,0,Same college match
module_7f6fcecc83454f99,MA1632,MA1632 - Calculus 1,simon-shaw,simon-shaw,False,stephen-langdon,Professor Stephen Langdon,2,2,False,0.222051,0.187641,0.05,0,Same college match
module_7f8c9b01b2d9914f,SA2619,SA2619 - War and Humanitarianism,maria-kastrinou,isak-niehaus,True,hannah-whittaker,Dr Hannah Whittaker,2,3,True,0.437499,0.359999,0.05,0,Same college match
module_7f8c9b01b2d9914f,SA2619,SA2619 - War and Humanitarianism,maria-kastrinou,isak-niehaus,True,isak-niehaus,Dr Isak Niehaus,3,1,True,0.433144,0.422515,0.38,1,Shared topic evidence: anthropology; Same college match
module_7f8c9b01b2d9914f,SA2619,SA2619 - War and Humanitarianism,maria-kastrinou,isak-niehaus,True,james-staples,Professor James Staples,5,5,False,0.403287,0.33263,0.05,0,Same college match
module_7f8c9b01b2d9914f,SA2619,SA2619 - War and Humanitarianism,maria-kastrinou,isak-niehaus,True,maria-kastrinou,Dr Maria Kastrinou,1,2,True,0.454871,0.417897,0.27,1,Shared topic evidence: anthropology; Same college match
